Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
10/20,6/20,10350,1035000,208.62170124053955,6977.4965143203735,173.81830696761608,382.61593063920736,0.47
10/20,7/20,10400,1040000,207.59961652755737,6966.477853775024,175.60624673962593,356.34861896932125,0.5
10/20,8/20,10450,1045000,218.96631288528442,7008.785591602325,174.99869813024998,368.97274907678366,0.47
10/20,9/20,10500,1050000,222.04652333259583,7033.382991313934,180.36890710890293,390.6212180182338,0.33
10/20,10/20,10550,1055000,221.22436666488647,7051.199855327606,178.3035294264555,348.9565884694457,0.69
10/20,11/20,10600,1060000,222.50449204444885,6995.614234447479,177.9065252840519,380.6614172384143,0.43
10/20,12/20,10650,1065000,218.8105068206787,7013.981912136078,176.8483099937439,330.27573277801275,0.49
10/20,13/20,10700,1070000,220.41913866996765,7089.368671417236,176.4965271949768,341.0632515400648,0.56
10/20,14/20,10750,1075000,218.21833443641663,7067.528477191925,176.3302618265152,336.94295474886894,0.57
10/20,15/20,10800,1080000,220.09691047668457,7080.019343852997,177.45740121603012,351.71616627275944,0.5
10/20,16/20,10850,1085000,220.99489879608154,7036.35672044754,178.1511827558279,381.09606570005417,0.45
10/20,17/20,10900,1090000,222.3887438774109,7028.959955215454,176.5593505203724,354.22452821582556,0.37
10/20,18/20,10950,1095000,220.0419852733612,7029.570125102997,177.39825382828712,324.155081667006,0.52
10/20,19/20,11000,1100000,226.03981399536133,7088.567007064819,177.9275633096695,331.0595868304372,0.6
11/20,0/20,11050,1105000,224.97073459625244,7077.788153171539,178.7027329057455,326.61911737918854,0.42
11/20,1/20,11100,1110000,223.45776653289795,7123.965263843536,177.36887496709824,353.93257846683264,0.49
11/20,2/20,11150,1115000,219.07891178131104,7106.354774475098,180.1132608652115,345.16037237644196,0.73
11/20,3/20,11200,1120000,220.0979790687561,7107.067785739899,178.49189068377018,361.7027586326003,0.6
11/20,4/20,11250,1125000,218.14220714569092,7136.429816246033,176.82676841318607,365.3939719796181,0.54
11/20,5/20,11300,1130000,221.03156161308289,7142.2115840911865,180.82315628230572,333.87665808945894,0.69
11/20,6/20,11350,1135000,218.48516178131104,7194.651516914368,177.49654895067215,314.82905343174934,0.76
11/20,7/20,11400,1140000,220.1244592666626,7185.126344203949,177.92446719110012,342.6382048949599,0.49
11/20,8/20,11450,1145000,218.31716012954712,7187.621698379517,177.2466975301504,370.1904146075249,0.68
11/20,9/20,11500,1150000,217.278968334198,7175.506358623505,180.62453353405,367.14412505179644,0.57
11/20,10/20,11550,1155000,216.76661086082458,7222.586812019348,179.28520786762238,385.6650681719184,0.48
11/20,11/20,11600,1160000,217.08889865875244,7208.009068012238,180.9090121090412,387.5715547055006,0.54
11/20,12/20,11650,1165000,218.40196561813354,7266.173336029053,182.72200672328472,371.1440941169858,0.69
11/20,13/20,11700,1170000,219.33681774139404,7269.536928653717,182.01709987223148,359.49605514109135,0.65
11/20,14/20,11750,1175000,219.18618083000183,7289.417467594147,182.47629007697105,348.320992693305,0.55
11/20,15/20,11800,1180000,218.58639192581177,7275.777502536774,183.05679509043694,353.61447212845087,0.54
11/20,16/20,11850,1185000,217.84256029129028,7229.490149021149,183.72877490520477,351.4369272366166,0.69
