Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
12/20,1/20,12100,1210000,71.0457911491394,4800.1962454319,471.1808391213417,154.3678700849414,0.99
12/20,2/20,12150,1215000,71.56278777122498,4813.5004732608795,460.8697538077831,157.91032944619656,0.95
12/20,3/20,12200,1220000,68.08652400970459,4802.007177352905,465.23006500303745,158.3439143896103,0.97
12/20,4/20,12250,1225000,69.28291821479797,4816.598227262497,488.36319637298584,157.78331944346428,0.95
12/20,5/20,12300,1230000,75.22323369979858,4816.171885728836,482.21792301535606,159.23984915018082,0.94
12/20,6/20,12350,1235000,69.60538053512573,4793.5410187244415,483.20578506588936,159.26077518612146,0.99
12/20,7/20,12400,1240000,70.03790926933289,4779.93660402298,464.5488373041153,159.79039368778467,1.0
12/20,8/20,12450,1245000,74.23216128349304,4819.797386646271,494.4914202988148,156.5268416851759,1.0
12/20,9/20,12500,1250000,69.58766174316406,4805.508785486221,475.2128468900919,158.21851967275143,0.99
12/20,10/20,12550,1255000,69.12536549568176,4775.750490188599,462.12351025640965,157.6661010980606,1.0
12/20,11/20,12600,1260000,74.96878576278687,4765.444812774658,456.4801797270775,157.6990993246436,0.98
12/20,12/20,12650,1265000,70.1013650894165,4729.174312353134,493.0516490191221,160.6123966574669,1.0
12/20,13/20,12700,1270000,70.1597945690155,4731.210836172104,471.08002983033657,161.49505541473627,0.97
12/20,14/20,12750,1275000,73.48889708518982,4738.353545427322,459.8085504695773,158.88346527516842,0.99
12/20,15/20,12800,1280000,70.37248468399048,4746.956929683685,435.12166936695576,157.6895065754652,0.99
12/20,16/20,12850,1285000,69.4101026058197,4724.560637712479,462.8783989995718,156.96838384866714,1.0
12/20,17/20,12900,1290000,71.61968159675598,4740.141213178635,474.98920072615147,158.2772154584527,1.0
12/20,18/20,12950,1295000,71.66488313674927,4735.432019233704,428.55995358526707,160.07105343043804,0.99
12/20,19/20,13000,1300000,69.33303236961365,4729.145034074783,434.09113673865795,157.24140974879265,0.99
13/20,0/20,13050,1305000,70.98866271972656,4716.023565769196,472.8584863245487,157.56299087405205,0.97
13/20,1/20,13100,1310000,72.49581670761108,4702.870729923248,444.9297120720148,158.4609191417694,1.0
13/20,2/20,13150,1315000,68.67504000663757,4681.819651842117,422.6602316945791,160.02752500772476,0.99
13/20,3/20,13200,1320000,67.96881675720215,4640.13067483902,449.15748680382967,157.09461761265993,1.0
13/20,4/20,13250,1325000,72.22824931144714,4656.587099075317,439.14566829800606,153.66585410386324,1.0
13/20,5/20,13300,1330000,68.55678391456604,4679.770016670227,466.1975794136524,154.94627830386162,0.96
13/20,6/20,13350,1335000,67.90432786941528,4673.775451898575,474.105775102973,155.01554220169783,0.99
13/20,7/20,13400,1340000,71.53397297859192,4684.745632886887,471.0550636276603,156.6310670375824,0.99
13/20,8/20,13450,1345000,70.11434650421143,4704.460373401642,488.21468165516853,155.53134482353926,0.97
13/20,9/20,13500,1350000,67.63370442390442,4678.2910351753235,442.1100873351097,156.79210902750492,0.98
13/20,10/20,13550,1355000,71.26583671569824,4665.530005455017,443.5803219899535,156.4295716509223,0.97
13/20,11/20,13600,1360000,69.5005784034729,4617.024463653564,429.65629747509956,157.1973408833146,1.0
