Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_l2_loss,Pi_q_loss,Success
10/20,13/20,10700,1070000,82.53690528869629,58.79347024485469,59.24259062856436,10424.67503786087,0.0
10/20,14/20,10750,1075000,83.43331050872803,59.36412955913693,59.641341196373105,10452.560376644135,0.0
10/20,15/20,10800,1080000,84.40007877349854,65.07564418949187,58.51333123259246,10476.537395954132,0.0
10/20,16/20,10850,1085000,84.65336084365845,76.71170572377741,59.76490777917206,10531.90404176712,0.0
10/20,17/20,10900,1090000,83.0371036529541,85.96920116245747,58.33766506612301,10440.28910446167,0.0
10/20,18/20,10950,1095000,86.38290500640869,91.15036483854055,60.84888492524624,10466.171453475952,0.0
10/20,19/20,11000,1100000,84.18245911598206,97.53783140331507,58.406318712979555,10472.261026859283,0.0
11/20,0/20,11050,1105000,84.52793478965759,129.6104966411367,59.07518132030964,10410.113228797913,0.0
11/20,1/20,11100,1110000,82.95355725288391,122.61936463601887,63.611154317855835,10308.451357841492,0.0
11/20,2/20,11150,1115000,89.1833381652832,109.91756248474121,63.114220939576626,10404.415989875793,0.0
11/20,3/20,11200,1120000,84.48126554489136,114.49100765027106,62.909406788647175,10304.64556980133,0.0
11/20,4/20,11250,1125000,82.94791769981384,104.7211975492537,62.60251697897911,10313.012850284576,0.0
11/20,5/20,11300,1130000,83.30981421470642,80.54097501002252,65.22629870474339,10356.009308815002,0.0
11/20,6/20,11350,1135000,83.37433385848999,81.86510200053453,65.27467332780361,10340.089906215668,0.0
11/20,7/20,11400,1140000,83.58875846862793,75.12462658248842,65.37330478802323,10291.766183376312,0.0
11/20,8/20,11450,1145000,86.97539973258972,75.37597879208624,68.9906268119812,10254.35329914093,0.0
11/20,9/20,11500,1150000,93.27138543128967,75.60871268436313,66.7136077620089,10241.446597099304,0.0
11/20,10/20,11550,1155000,84.00096464157104,62.87509457580745,67.55413976684213,10178.486466884613,0.0
11/20,11/20,11600,1160000,84.43811249732971,71.36485930532217,65.10117441415787,10175.040228366852,0.0
11/20,12/20,11650,1165000,81.13902473449707,62.74636040069163,63.47482783719897,10100.90516614914,0.0
11/20,13/20,11700,1170000,81.8874158859253,63.3778755646199,62.65920018777251,10213.454381465912,0.0
11/20,14/20,11750,1175000,82.4448230266571,61.66613779962063,62.75909396633506,10128.88084602356,0.0
11/20,15/20,11800,1180000,83.44490909576416,58.926478596404195,61.09317972883582,10080.0090341568,0.0
11/20,16/20,11850,1185000,82.45462656021118,58.399541817605495,60.50154581107199,10233.284455299377,0.0
11/20,17/20,11900,1190000,81.73314666748047,66.66408810392022,59.97020747512579,10155.7463388443,0.0
11/20,18/20,11950,1195000,83.19020485877991,57.18148324638605,59.92805402353406,10171.154985904694,0.0
11/20,19/20,12000,1200000,83.01040077209473,54.743582708761096,60.08217013254762,10155.022350788116,0.0
12/20,0/20,12050,1205000,83.76560115814209,56.975809248164296,59.5181179754436,10182.256547927856,0.0
12/20,1/20,12100,1210000,82.96995377540588,55.15086595900357,58.70319077000022,10231.721386909485,0.0
12/20,2/20,12150,1215000,84.61074995994568,55.89519393630326,59.90234523266554,10235.240312099457,0.0
12/20,3/20,12200,1220000,83.42232179641724,56.7248543119058,59.01012722030282,10182.035030841827,0.0
12/20,4/20,12250,1225000,81.25890779495239,56.606573943048716,58.34670102596283,10235.997604370117,0.0
12/20,5/20,12300,1230000,81.02155232429504,58.47343141771853,61.59287992119789,10194.75455904007,0.0
12/20,6/20,12350,1235000,81.31364178657532,55.08628554828465,61.80015791580081,10237.62610912323,0.0
12/20,7/20,12400,1240000,80.65574479103088,58.304399989545345,67.05010106414557,10217.305432319641,0.0
12/20,8/20,12450,1245000,81.84433889389038,66.08349351212382,76.2155322805047,10143.39160490036,0.0
