Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
12/30,5/20,12300,1230000,56.08624076843262,6385.930150508881,149.76635785400867,326.59657131135464,0.48
12/30,6/20,12350,1235000,60.36621642112732,6369.323263645172,151.30733236670494,326.20499620586634,0.38
12/30,7/20,12400,1240000,57.9916353225708,6364.115945339203,151.88943537324667,332.12889140844345,0.42
12/30,8/20,12450,1245000,56.05284237861633,6370.077516555786,153.02705501019955,343.9586076065898,0.38
12/30,9/20,12500,1250000,58.873756885528564,6339.169319629669,150.80182944983244,352.19933672994375,0.5
12/30,10/20,12550,1255000,58.81631112098694,6306.484642028809,153.28488425910473,345.51447542756796,0.45
12/30,11/20,12600,1260000,56.83349680900574,6297.684218883514,150.9515616297722,317.73747926950455,0.41
12/30,12/20,12650,1265000,58.77068209648132,6311.028917789459,147.50959587842226,328.08271385729313,0.49
12/30,13/20,12700,1270000,60.79729962348938,6351.418224334717,146.2840113043785,323.64397835731506,0.36
12/30,14/20,12750,1275000,56.073453187942505,6390.086555957794,146.9211137443781,311.4747510701418,0.47
12/30,15/20,12800,1280000,58.27877688407898,6364.037891387939,145.11890352517366,313.71906381845474,0.48
12/30,16/20,12850,1285000,61.21577787399292,6398.26034784317,145.78085530549288,328.6353691741824,0.48
12/30,17/20,12900,1290000,56.78302240371704,6395.718626499176,145.83330587297678,321.4031747505069,0.39
12/30,18/20,12950,1295000,55.393479108810425,6460.775374889374,144.1268365085125,317.3908446356654,0.44
12/30,19/20,13000,1300000,61.121201276779175,6504.428723812103,144.1960859298706,328.2985793277621,0.5
13/30,0/20,13050,1305000,56.550012826919556,6563.461103916168,146.75206675380468,327.3550634458661,0.46
13/30,1/20,13100,1310000,56.22632455825806,6610.801190853119,146.3375557512045,300.47684981673956,0.44
13/30,2/20,13150,1315000,60.5347216129303,6626.13284444809,148.86145897954702,344.39211761951447,0.5
13/30,3/20,13200,1320000,55.84804606437683,6618.612017631531,145.94598011672497,326.05871906131506,0.45
13/30,4/20,13250,1325000,56.137717962265015,6626.780471801758,143.55256121605635,296.7271518185735,0.46
13/30,5/20,13300,1330000,60.06456756591797,6670.036684036255,144.6258678585291,282.6918997168541,0.35
13/30,6/20,13350,1335000,58.179606914520264,6695.847859382629,143.07902327924967,301.8829281926155,0.39
13/30,7/20,13400,1340000,57.30250287055969,6722.653022766113,144.7866735085845,307.87962828576565,0.47
13/30,8/20,13450,1345000,60.48415517807007,6785.270725250244,147.65697398781776,316.0419627055526,0.39
13/30,9/20,13500,1350000,60.416855335235596,6722.216628551483,148.25493799895048,284.9594924598932,0.42
13/30,10/20,13550,1355000,58.7247040271759,6738.494104862213,149.78669560700655,292.9391864910722,0.53
