Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
13/20,0/20,13050,1305000,64.49446129798889,166.27177813649178,4871.67520070076,505.7118184566498,1.0
13/20,1/20,13100,1310000,65.96006107330322,163.26287174224854,4876.173775196075,481.64853306114674,1.0
13/20,2/20,13150,1315000,73.66439652442932,161.7297140210867,4893.892475366592,475.97957891970873,0.98
13/20,3/20,13200,1320000,64.95170092582703,159.89155952632427,4878.201566457748,459.0854586660862,0.98
13/20,4/20,13250,1325000,65.98996591567993,161.75220029056072,4877.377163410187,454.2485553473234,0.98
13/20,5/20,13300,1330000,69.48690009117126,161.30170759558678,4815.849766969681,449.3246740400791,1.0
13/20,6/20,13350,1335000,63.88370680809021,161.8866378068924,4845.295929193497,463.9509349614382,1.0
13/20,7/20,13400,1340000,66.33080792427063,162.4678494259715,4839.587527751923,434.1418442502618,0.98
13/20,8/20,13450,1345000,72.45504450798035,161.50706221163273,4870.480179548264,409.2468776702881,0.99
13/20,9/20,13500,1350000,65.91347455978394,161.58685566484928,4833.645665407181,466.8000805079937,0.99
13/20,10/20,13550,1355000,65.0388343334198,160.4417845979333,4841.547319173813,503.35326232016087,0.95
13/20,11/20,13600,1360000,73.6248106956482,159.68096834421158,4842.95222401619,453.6169705837965,0.95
