Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_l2_loss,Pi_q_loss,Success
12/20,7/20,12400,1240000,64.50708198547363,305.05003487318754,181.08285415172577,7865.792680740356,0.9
12/20,8/20,12450,1245000,70.25029683113098,274.861329190433,181.31052616238594,7896.271074295044,0.95
12/20,9/20,12500,1250000,63.91494536399841,268.13924299925566,181.28044579923153,7902.094967842102,0.86
12/20,10/20,12550,1255000,65.4701521396637,276.5738047733903,182.25673373043537,7917.234023571014,0.94
12/20,11/20,12600,1260000,69.5657742023468,258.32502822577953,181.50825868546963,7937.662794113159,0.83
12/20,12/20,12650,1265000,64.16975331306458,262.38166400790215,183.04270389676094,7939.973118305206,0.87
12/20,13/20,12700,1270000,66.7736828327179,275.4385547414422,181.43961444497108,7956.745274543762,0.96
12/20,14/20,12750,1275000,67.13499426841736,264.87467121332884,185.0633415132761,7961.555517673492,0.89
12/20,15/20,12800,1280000,64.08524298667908,277.61173954606056,186.0894880592823,7974.867280006409,0.84
12/20,16/20,12850,1285000,68.68408346176147,275.3982126265764,182.13542325794697,7968.908971309662,0.88
12/20,17/20,12900,1290000,65.01368999481201,275.77402536571026,182.66261675953865,7990.943403720856,0.92
12/20,18/20,12950,1295000,64.79050278663635,285.53410190343857,182.87200465798378,7963.3130650520325,0.92
12/20,19/20,13000,1300000,70.29744029045105,295.7879247367382,186.23131309449673,7967.725654125214,0.9
13/20,0/20,13050,1305000,65.06118297576904,302.6001735255122,183.91174772381783,7972.657782077789,0.88
13/20,1/20,13100,1310000,64.3367395401001,304.5453224107623,186.44585464894772,7943.219780921936,0.91
13/20,2/20,13150,1315000,69.80370497703552,256.4999737367034,185.89829908311367,7944.350596904755,0.95
13/20,3/20,13200,1320000,64.76622343063354,260.75922507047653,184.87073105573654,7950.0250997543335,0.93
13/20,4/20,13250,1325000,64.8862783908844,278.1741427183151,187.23289991915226,7938.523988723755,0.97
13/20,5/20,13300,1330000,68.41025853157043,266.7687747180462,184.78958186507225,7929.694380760193,0.93
13/20,6/20,13350,1335000,65.09331512451172,263.17949318140745,184.39131918549538,7938.7425532341,0.97
13/20,7/20,13400,1340000,67.75756192207336,252.52044593542814,182.80837965011597,7945.077195644379,0.92
13/20,8/20,13450,1345000,66.68395233154297,264.4230379536748,184.57964837551117,7947.3423619270325,0.94
13/20,9/20,13500,1350000,64.40616035461426,254.9660250917077,185.08387784659863,7908.362342834473,0.95
