Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
11/20,3/20,11200,1120000,70.17233180999756,167.81399638950825,5039.944571733475,598.9123633652925,0.98
11/20,4/20,11250,1125000,70.42398810386658,165.5598934739828,5046.030778169632,606.5455430448055,0.95
11/20,5/20,11300,1130000,71.58829188346863,165.31759805977345,5057.03412604332,608.5232428461313,0.96
11/20,6/20,11350,1135000,70.65720891952515,166.9984585940838,5069.116508960724,605.893096268177,0.98
11/20,7/20,11400,1140000,70.36920189857483,168.68767243623734,5090.809856176376,611.5944188982248,0.98
11/20,8/20,11450,1145000,70.36505126953125,162.35312414169312,5080.212056875229,594.9461865127087,0.98
11/20,9/20,11500,1150000,71.11846375465393,167.90348464250565,5087.665901899338,539.1967830657959,0.97
11/20,10/20,11550,1155000,70.54516625404358,169.36106967926025,5054.662092208862,587.6790191084146,0.91
11/20,11/20,11600,1160000,70.88610172271729,168.95384392142296,5066.572632312775,553.3577311784029,0.94
11/20,12/20,11650,1165000,70.72798085212708,165.42789149284363,5072.110223293304,555.0200656205416,0.92
11/20,13/20,11700,1170000,71.42046904563904,165.46351221203804,5060.971151351929,641.8063982576132,0.96
11/20,14/20,11750,1175000,71.65960049629211,168.1440085619688,5080.6231145858765,556.8681807518005,0.93
11/20,15/20,11800,1180000,71.20651245117188,171.20026895403862,5061.939399957657,590.1051023900509,0.96
11/20,16/20,11850,1185000,71.08725714683533,170.1929304599762,5061.465834617615,530.1515414565802,0.96
11/20,17/20,11900,1190000,69.4633719921112,170.23001632094383,5075.67326259613,536.5807680636644,0.99
11/20,18/20,11950,1195000,69.69344663619995,167.31170016527176,5087.487780094147,541.5398976355791,0.92
11/20,19/20,12000,1200000,70.77900838851929,165.8137545287609,5121.687529802322,518.3250103741884,0.99
12/20,0/20,12050,1205000,69.41680860519409,167.5887655466795,5112.635203361511,569.5017893910408,0.95
12/20,1/20,12100,1210000,69.1835126876831,166.36697961390018,5092.8313755989075,535.14863717556,0.96
12/20,2/20,12150,1215000,70.85467314720154,165.64809876680374,5094.59558057785,512.6805836856365,0.98
12/20,3/20,12200,1220000,71.7171368598938,166.0971179008484,5079.489449739456,515.6327476501465,1.0
12/20,4/20,12250,1225000,71.86123561859131,169.46516862511635,5093.1281270980835,518.9022141098976,0.99
12/20,5/20,12300,1230000,72.78845429420471,168.96562732756138,5062.096835374832,532.5519007742405,1.0
12/20,6/20,12350,1235000,73.23896908760071,166.74398896098137,5086.406681537628,480.53405426442623,0.96
12/20,7/20,12400,1240000,72.05367922782898,165.60396665334702,5068.313572406769,543.4985477179289,0.98
12/20,8/20,12450,1245000,72.39698243141174,165.12616956233978,5064.593070983887,506.89832097291946,1.0
12/20,9/20,12500,1250000,74.46475124359131,166.00423209369183,5032.620862007141,511.6578801870346,0.97
12/20,10/20,12550,1255000,73.21951079368591,166.19498717784882,5017.623275756836,516.1172800511122,0.99
12/20,11/20,12600,1260000,71.97321438789368,161.61471734941006,4999.890380382538,516.754755705595,1.0
12/20,12/20,12650,1265000,70.78240823745728,167.99804396927357,5028.257198572159,547.0673801451921,0.99
12/20,13/20,12700,1270000,70.84393835067749,164.28101563453674,4989.896198749542,554.844814479351,0.95
12/20,14/20,12750,1275000,71.76442837715149,162.98681120574474,5007.141949176788,521.0481026619673,0.98
12/20,15/20,12800,1280000,72.27582597732544,162.63272435963154,4973.318410873413,473.281242325902,0.97
12/20,16/20,12850,1285000,70.59711408615112,163.07177221775055,4997.646081209183,522.7709560841322,0.95
12/20,17/20,12900,1290000,71.31861329078674,161.0238666087389,5003.9971697330475,530.033205345273,0.99
12/20,18/20,12950,1295000,71.24780797958374,162.15029248595238,5002.009188652039,506.66092950105667,1.0
12/20,19/20,13000,1300000,70.87407231330872,161.9077965170145,5018.660932540894,522.7661356031895,0.99
13/20,0/20,13050,1305000,72.43128561973572,164.86306908726692,4973.142931699753,531.188868060708,1.0
13/20,1/20,13100,1310000,71.14215779304504,163.8832225650549,4922.954614162445,516.7785111218691,0.98
13/20,2/20,13150,1315000,71.92181873321533,164.04248510301113,4905.70399928093,549.1687770038843,0.94
13/20,3/20,13200,1320000,71.98149180412292,162.3510244935751,4928.9300746917725,534.4068490564823,0.99
13/20,4/20,13250,1325000,71.81928515434265,162.60947509109974,4912.752725839615,516.3276804983616,1.0
13/20,5/20,13300,1330000,73.44469261169434,161.55986650288105,4908.8648250103,516.8737046122551,1.0
13/20,6/20,13350,1335000,72.11866760253906,162.9248978048563,4937.12809419632,519.1250413358212,1.0
13/20,7/20,13400,1340000,70.91701674461365,165.7693435996771,4885.444376707077,537.5025443434715,1.0
13/20,8/20,13450,1345000,72.18707919120789,164.9591932296753,4875.143316030502,556.6205658316612,1.0
13/20,9/20,13500,1350000,71.03891205787659,161.64853439480066,4904.442280054092,529.4033720493317,1.0
13/20,10/20,13550,1355000,70.54040837287903,164.44423925876617,4854.339886903763,567.6087942570448,0.95
13/20,11/20,13600,1360000,70.56006002426147,161.74350164830685,4872.9318788051605,565.5959161818027,1.0
