Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
11/20,6/20,11350,1135000,77.95872187614441,7706.2868666648865,310.56990417838097,179.0912440866232,0.92
11/20,7/20,11400,1140000,78.96173930168152,7737.343424320221,305.1895693168044,180.91349489986897,0.56
11/20,8/20,11450,1145000,79.62234735488892,7736.388288974762,325.9898054152727,176.7247564047575,0.83
11/20,9/20,11500,1150000,77.89042162895203,7762.732247829437,313.08923326432705,177.4224493354559,0.88
11/20,10/20,11550,1155000,78.0974760055542,7731.866056919098,345.17442989349365,178.51970355212688,0.95
11/20,11/20,11600,1160000,80.42066812515259,7773.951443195343,326.05830454826355,175.41918122768402,0.89
11/20,12/20,11650,1165000,78.00492286682129,7766.609139919281,306.192663654685,178.79469864070415,0.93
11/20,13/20,11700,1170000,80.66487383842468,7781.560361862183,305.6482435017824,180.56804336607456,0.84
11/20,14/20,11750,1175000,80.0469160079956,7808.713897705078,308.4091075435281,178.26590260863304,0.93
11/20,15/20,11800,1180000,77.14398050308228,7837.4687786102295,297.0524905100465,176.13572299480438,0.86
11/20,16/20,11850,1185000,77.48496985435486,7849.69650554657,307.26165241003036,177.3929474055767,0.94
11/20,17/20,11900,1190000,78.32407999038696,7890.564284324646,328.1963433995843,179.2254968881607,0.84
11/20,18/20,11950,1195000,78.39546060562134,7917.331604957581,321.1963988393545,181.48344253003597,0.9
11/20,19/20,12000,1200000,80.15990352630615,7910.928572654724,318.4458620995283,179.26353226602077,0.83
12/20,0/20,12050,1205000,78.43552494049072,7895.813259601593,292.9373941421509,179.86986316740513,0.9
12/20,1/20,12100,1210000,78.30223989486694,7920.8575983047485,293.3716271147132,179.44079992175102,0.93
12/20,2/20,12150,1215000,78.2639091014862,7950.699844837189,278.7830961793661,181.2114384174347,0.93
12/20,3/20,12200,1220000,80.17594265937805,7930.396641254425,302.9587898850441,181.00002259016037,0.79
12/20,4/20,12250,1225000,81.47395706176758,7946.906377792358,312.9333400577307,179.6086120456457,0.49
12/20,5/20,12300,1230000,79.85267925262451,7925.410078048706,299.7130063250661,181.98247209191322,0.91
12/20,6/20,12350,1235000,79.97804498672485,7936.968765258789,319.54802714288235,181.1838883459568,0.93
12/20,7/20,12400,1240000,81.58481049537659,7940.829296588898,339.3827432766557,179.2845732420683,0.89
12/20,8/20,12450,1245000,79.30750560760498,7929.815451622009,351.32504150271416,182.89562015235424,0.88
12/20,9/20,12500,1250000,79.30092549324036,7943.754208087921,312.31006072461605,178.73964777588844,0.87
12/20,10/20,12550,1255000,79.23798608779907,7972.956926345825,318.9182350486517,180.12555749714375,0.84
12/20,11/20,12600,1260000,78.97243332862854,8035.92616891861,328.0868786200881,179.71102522313595,0.76
12/20,12/20,12650,1265000,79.48323798179626,8039.05196762085,320.93802344053984,180.32449141144753,0.79
12/20,13/20,12700,1270000,79.00165009498596,8034.298960208893,288.07021433115005,181.6496526002884,0.92
12/20,14/20,12750,1275000,76.80865406990051,8057.330114364624,319.3090754747391,180.9502975642681,0.81
12/20,15/20,12800,1280000,77.64168167114258,8025.718734264374,298.78841469436884,181.49998259544373,0.89
12/20,16/20,12850,1285000,78.2299919128418,8060.039711475372,313.54796497523785,182.3315611332655,0.75
12/20,17/20,12900,1290000,76.86284971237183,8057.20600938797,302.5390919968486,184.8741122931242,0.9
12/20,18/20,12950,1295000,80.76899933815002,8051.439972400665,320.8013567775488,182.5256203263998,0.86
12/20,19/20,13000,1300000,80.66855430603027,8116.6206068992615,324.80541557073593,181.69111651182175,0.87
13/20,0/20,13050,1305000,81.97103810310364,8076.876086235046,296.6102089062333,185.7002580612898,0.9
13/20,1/20,13100,1310000,79.29640340805054,8071.928686618805,304.3429625108838,183.1511627882719,0.92
13/20,2/20,13150,1315000,81.43870258331299,8138.390328884125,279.07713256776333,182.64618730545044,0.86
13/20,3/20,13200,1320000,77.81651949882507,8108.660650730133,279.93748612701893,184.33706802129745,0.9
13/20,4/20,13250,1325000,78.64907121658325,8082.240870952606,271.0856785848737,184.7805918753147,0.92
13/20,5/20,13300,1330000,78.00027060508728,8118.609304904938,305.0110058635473,182.33483643829823,0.86
13/20,6/20,13350,1335000,78.12533116340637,8137.4274225234985,281.0228118747473,182.49226695299149,0.94
13/20,7/20,13400,1340000,75.65480351448059,8118.995401382446,260.2071751207113,181.23754140734673,0.84
13/20,8/20,13450,1345000,73.79253506660461,8145.893990516663,240.0987903252244,182.65626266598701,0.89
13/20,9/20,13500,1350000,73.29705333709717,8138.001759529114,241.4926934838295,182.81033146381378,0.93
13/20,10/20,13550,1355000,74.63857650756836,8134.959761142731,249.28785718232393,180.61637689173222,0.92
